"Export Date: December 11, 2024"
Export Time: 12:36 GMT
Exported Row Number: 10000
"Funding for The GeneNetwork: NIGMS (R01 GM123489, 2017-2026), NIDA (P30 DA044223, 2017-2022), NIA (R01AG043930, 2013-2018), NIAAA (U01 AA016662, U01 AA013499, U24 AA013513, U01 AA014425, 2006-2017), NIDA/NIMH/NIAAA (P20-DA 21131, 2001-2012), NCI MMHCC (U01CA105417), NCRR/BIRN (U24 RR021760)"

Index,URL,Species,Group,Dataset,Record ID,Symbol,Description,ProbeTarget,PubMed_ID,Chr,Mb,Alias,Gene_ID,Homologene_ID,UniGene_ID,Strand_Probe,Probe_set_specificity,Probe_set_BLAT_score,Probe_set_BLAT_Mb_start,Probe_set_BLAT_Mb_end,QTL_Chr,QTL_Mb,Locus_at_Peak,Max_LRS,P_value_of_MAX,Mean_Expression,ISS,ISS_SE,ILS,ILS_SE,LSF1,LSF1_SE,SLF1,SLF1_SE,LXS2,LXS2_SE,LXS3,LXS3_SE,LXS5,LXS5_SE,LXS7,LXS7_SE,LXS8,LXS8_SE,LXS9,LXS9_SE,LXS10,LXS10_SE,LXS13,LXS13_SE,LXS14,LXS14_SE,LXS16,LXS16_SE,LXS19,LXS19_SE,LXS22,LXS22_SE,LXS23,LXS23_SE,LXS24,LXS24_SE,LXS25,LXS25_SE,LXS26,LXS26_SE,LXS28,LXS28_SE,LXS31,LXS31_SE,LXS32,LXS32_SE,LXS34,LXS34_SE,LXS35,LXS35_SE,LXS36,LXS36_SE,LXS38,LXS38_SE,LXS39,LXS39_SE,LXS41,LXS41_SE,LXS42,LXS42_SE,LXS43,LXS43_SE,LXS46,LXS46_SE,LXS48,LXS48_SE,LXS49,LXS49_SE,LXS50,LXS50_SE,LXS51,LXS51_SE,LXS52,LXS52_SE,LXS54,LXS54_SE,LXS55,LXS55_SE,LXS56,LXS56_SE,LXS59,LXS59_SE,LXS60,LXS60_SE,LXS61,LXS61_SE,LXS62,LXS62_SE,LXS64,LXS64_SE,LXS66,LXS66_SE,LXS68,LXS68_SE,LXS70,LXS70_SE,LXS72,LXS72_SE,LXS73,LXS73_SE,LXS75,LXS75_SE,LXS76,LXS76_SE,LXS78,LXS78_SE,LXS79,LXS79_SE,LXS80,LXS80_SE,LXS84,LXS84_SE,LXS86,LXS86_SE,LXS87,LXS87_SE,LXS88,LXS88_SE,LXS89,LXS89_SE,LXS90,LXS90_SE,LXS92,LXS92_SE,LXS93,LXS93_SE,LXS94,LXS94_SE,LXS96,LXS96_SE,LXS97,LXS97_SE,LXS98,LXS98_SE,LXS99,LXS99_SE,LXS100,LXS100_SE,LXS101,LXS101_SE,LXS102,LXS102_SE,LXS103,LXS103_SE,LXS107,LXS107_SE,LXS110,LXS110_SE,LXS112,LXS112_SE,LXS114,LXS114_SE,LXS115,LXS115_SE,LXS117,LXS117_SE,LXS122,LXS122_SE,LXS123,LXS123_SE,LXS124,LXS124_SE
47,https://genenetwork.org/show_trait?trait_id=ILM4280129&dataset=Illum_LXS_Hipp_NON_1008,mouse,LXS,Illum_LXS_Hipp_NON_1008,ILM4280129,Rrad,Ras-related associated with diabetes; exon 5,exon 5,N/A,8,104.628493,"RAD, RAD1, REM3, Rad",56437,N/A,Mm.29467,-,5.0,50.0,104.628493,104.628543,2,160.184839,rs13476876,11.856987638011901,0.39,7.492151515151516,7.764,0.301,7.834,0.193,x,x,x,x,x,x,7.251,0.191,x,x,7.353,0.219,x,x,x,x,x,x,x,x,7.512,0.112,7.534,0.178,7.751,0.144,x,x,7.203,0.1,x,x,7.408,0.148,7.329,0.291,x,x,x,x,7.672,0.685,x,x,x,x,7.284,0.319,x,x,7.87,0.485,x,x,7.178,0.061,7.328,0.262,7.52,0.192,x,x,x,x,7.602,0.194,7.465,0.346,x,x,7.67,0.431,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.451,0.044,x,x,x,x,x,x,x,x,x,x,x,x,7.538,0.1,x,x,7.607,0.105,x,x,x,x,x,x,7.448,0.055,x,x,7.776,0.439,7.518,0.006,x,x,x,x,x,x,7.662,1.046,7.272,0.186,7.283,0.211,7.251,0.192,x,x,x,x,7.395,0.004,x,x,7.554,0.035,x,x,x,x,x,x,x,x,7.388,0.197,7.57,0.238,x,x
48,https://genenetwork.org/show_trait?trait_id=ILM4280129&dataset=Illum_LXS_Hipp_quant_nb0807,mouse,LXS,Illum_LXS_Hipp_quant_nb0807,ILM4280129,Rrad,Ras-related associated with diabetes; exon 5,exon 5,N/A,8,104.628493,"RAD, RAD1, REM3, Rad",56437,N/A,Mm.29467,-,5.0,50.0,104.628493,104.628543,15,89.887787,D15Mit171,13.136412378384598,0.167,7.4099082278481,7.61461,0.0807362,7.66839,0.0392092,7.31107,0.0,7.42509,0.0,7.44828,0.0429497,7.29171,0.0645376,7.29108,0.0678823,7.37212,0.103358,7.30626,0.0535103,7.42408,0.0610763,7.29851,0.0198414,7.44698,0.042239,7.44426,0.0327673,7.43601,0.0543023,7.69751,0.0636467,7.38363,0.214186,7.21426,0.0483307,7.51247,0.0661569,7.3653,0.0550553,7.30895,0.127336,7.37547,0.00894844,7.40375,0.0651457,7.54017,0.20061,7.27809,0.00553665,7.42387,0.0946745,7.21196,0.0911355,7.54359,0.0726552,7.49018,0.15532,7.2562,0.0383499,7.21095,0.0556458,7.32068,0.0987333,7.35225,0.0235502,7.26626,0.0171898,7.65292,0.0750064,7.47077,0.0649831,7.35389,0.145208,7.3919,0.0539522,7.50987,0.165735,7.38833,0.0436745,7.47709,0.00388909,7.49815,0.0376322,7.27674,0.157522,x,x,7.84474,0.201921,7.56791,0.0471888,7.36211,0.0138593,7.31474,0.336936,7.41053,0.150451,7.50823,0.0416839,7.57001,0.0127951,7.34962,0.0940134,7.23433,0.0551579,7.49746,0.0414824,x,x,7.53077,0.0293838,7.53791,0.0137497,7.36925,0.0582338,7.58663,0.0491581,7.41587,0.0126466,7.40461,0.0164226,7.57823,0.121046,7.37789,0.0137143,7.27412,0.0305894,7.35755,0.027358,7.28797,0.0502329,7.44442,0.324622,7.277,0.0138558,7.26681,0.0992849,7.23161,0.0779691,7.32839,0.00251376,7.376,0.0579828,7.38533,0.0303207,7.42365,0.213734,7.40341,0.03025,7.28281,0.00162635,7.50509,0.0994616,7.56085,0.0580358,7.4749,0.187945,7.31366,0.0673943,7.45892,0.128796,7.31577,0.0416486
49,https://genenetwork.org/show_trait?trait_id=ILM4280129&dataset=Illum_LXS_Hipp_quant0807,mouse,LXS,Illum_LXS_Hipp_quant0807,ILM4280129,Rrad,Ras-related associated with diabetes; exon 5,exon 5,N/A,8,104.628493,"RAD, RAD1, REM3, Rad",56437,N/A,Mm.29467,-,5.0,50.0,104.628493,104.628543,15,89.887787,D15Mit171,10.158321379381801,0.438,7.25811493670886,7.37433,0.0641011,7.40519,0.0303845,7.1977,0.0,7.24665,0.0,7.26079,0.0225355,7.19468,0.0227653,7.19487,0.023925,7.234,0.0454493,7.19874,0.0195621,7.25069,0.0302854,7.19354,0.00707107,7.26003,0.0220971,7.25774,0.0170307,7.25577,0.0276938,7.42872,0.0504521,7.27538,0.0997798,7.1681,0.0138063,7.29997,0.0398455,7.22255,0.0235148,7.21275,0.0481929,7.22365,0.00391384,7.2414,0.0307485,7.35558,0.124847,7.18612,0.00186676,7.25676,0.0470862,7.17193,0.0262902,7.3201,0.0463261,7.30927,0.0888939,7.18019,0.0122188,7.16771,0.0157897,7.2111,0.0380388,7.21434,0.00968736,7.18243,0.00561089,7.39591,0.0563529,7.27583,0.0358998,7.23676,0.0619213,7.23429,0.024678,7.3242,0.0982843,7.23148,0.0197672,7.27413,0.00218496,7.28794,0.0220759,7.20801,0.0558614,x,x,7.57746,0.179025,7.3325,0.0314627,7.21804,0.00584777,7.29984,0.143875,7.26524,0.0731679,7.2943,0.0249609,7.33166,0.00860549,7.22212,0.0389616,7.17463,0.0166488,7.28791,0.0242997,x,x,7.30703,0.0183989,7.31072,0.0087363,7.22466,0.0251483,7.34526,0.0337467,7.24235,0.00612354,7.23709,0.00772868,7.35271,0.0811653,7.22484,0.00603516,7.18561,0.0102177,7.21674,0.0114092,7.19181,0.0174691,7.36117,0.172711,7.18591,0.0046563,7.19102,0.0332163,7.17622,0.0235537,7.20425,0.000965201,7.2276,0.0254806,7.22898,0.0135977,7.29547,0.107869,7.23729,0.0142164,7.18769,0.000555079,7.302,0.0588313,7.32906,0.0381979,7.31255,0.104411,7.20317,0.0252154,7.28368,0.0693247,7.20118,0.015574
50,https://genenetwork.org/show_trait?trait_id=ILM4280129&dataset=Illum_LXS_Hipp_RSE_1008,mouse,LXS,Illum_LXS_Hipp_RSE_1008,ILM4280129,Rrad,Ras-related associated with diabetes; exon 5,exon 5,N/A,8,104.628493,"RAD, RAD1, REM3, Rad",56437,N/A,Mm.29467,-,5.0,50.0,104.628493,104.628543,5,27.424539,rs3699500,8.59442828186818,0.631,7.206696969696969,7.081,0.142,7.237,0.072,x,x,x,x,x,x,7.236,0.026,x,x,7.169,0.103,x,x,x,x,x,x,x,x,7.085,0.17,7.319,0.227,7.152,0.029,x,x,7.288,0.294,x,x,7.102,0.018,7.265,0.063,x,x,x,x,7.384,0.06,x,x,x,x,7.222,0.211,x,x,7.236,0.088,x,x,7.154,0.122,7.225,,7.157,0.099,x,x,x,x,7.187,,7.144,0.079,x,x,7.198,0.262,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.146,0.031,x,x,x,x,x,x,x,x,x,x,x,x,7.118,0.136,x,x,7.22,0.207,x,x,x,x,x,x,7.163,0.12,x,x,7.15,0.167,7.108,0.117,x,x,x,x,x,x,7.172,0.066,7.608,0.053,7.265,0.008,7.105,0.02,x,x,x,x,7.121,,x,x,7.146,0.064,x,x,x,x,x,x,x,x,7.369,0.287,7.289,0.057,x,x
51,https://genenetwork.org/show_trait?trait_id=ILM4280129&dataset=Illum_LXS_Hipp_NOS_1008,mouse,LXS,Illum_LXS_Hipp_NOS_1008,ILM4280129,Rrad,Ras-related associated with diabetes; exon 5,exon 5,N/A,8,104.628493,"RAD, RAD1, REM3, Rad",56437,N/A,Mm.29467,-,5.0,50.0,104.628493,104.628543,14,79.681538,rs6352085,10.900383350425003,0.518,7.174121212121213,7.06,0.018,7.142,0.018,x,x,x,x,x,x,7.166,0.18,x,x,7.295,0.1,x,x,x,x,x,x,x,x,7.101,0.112,7.11,0.106,7.151,,x,x,7.355,0.163,x,x,7.14,0.105,7.222,0.213,x,x,x,x,7.168,0.12,x,x,x,x,7.086,0.058,x,x,7.112,,x,x,7.112,0.034,7.132,0.081,7.196,0.139,x,x,x,x,7.015,0.049,7.226,0.071,x,x,7.127,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.186,0.028,x,x,x,x,x,x,x,x,x,x,x,x,7.1,0.071,x,x,7.323,0.042,x,x,x,x,x,x,7.224,0.146,x,x,7.211,0.1,7.163,0.157,x,x,x,x,x,x,7.242,0.042,7.123,0.078,7.234,0.028,7.177,0.064,x,x,x,x,7.236,0.148,x,x,7.231,0.144,x,x,x,x,x,x,x,x,7.338,0.171,7.042,0.08,x,x
52,https://genenetwork.org/show_trait?trait_id=ILM4280129&dataset=Illum_LXS_Hipp_loess_nb0807,mouse,LXS,Illum_LXS_Hipp_loess_nb0807,ILM4280129,Rrad,Ras-related associated with diabetes; exon 5,exon 5,N/A,8,104.628493,"RAD, RAD1, REM3, Rad",56437,N/A,Mm.29467,-,5.0,50.0,104.628493,104.628543,15,89.887787,D15Mit171,12.532390032929,0.202,7.40885050632911,7.61591,0.0674852,7.66949,0.030429,7.25537,0.0,7.39084,0.0,7.45971,0.0463579,7.24112,0.0931967,7.31024,0.0478676,7.37,0.0932532,7.31807,0.0360837,7.41473,0.0669701,7.30972,0.0112006,7.42519,0.0510319,7.44397,0.0348285,7.43741,0.0572085,7.69547,0.0634063,7.39897,0.169235,7.21379,0.0514349,7.50983,0.066164,7.36047,0.0545674,7.31804,0.114237,7.32986,0.00900147,7.42026,0.0522269,7.49423,0.231542,7.27468,0.0241477,7.44182,0.0887879,7.20859,0.119989,7.53673,0.0882611,7.51638,0.133597,7.26377,0.0424653,7.18558,0.00248548,7.32587,0.0925426,7.37234,0.0315971,7.21893,0.0112182,7.64491,0.0684691,7.45977,0.0444806,7.37596,0.13423,7.39688,0.0582373,7.50289,0.127361,7.38901,0.0402627,7.47868,0.00676701,7.49172,0.0374059,7.29206,0.143041,x,x,7.81513,0.188221,7.54458,0.0347932,7.3622,0.015422,7.34133,0.314125,7.42466,0.116397,7.49925,0.0328451,7.57158,0.0224471,7.348,0.0916764,7.20209,0.0255159,7.50348,0.0433174,x,x,7.53977,0.035267,7.53421,0.00674933,7.36493,0.0677762,7.58539,0.0494975,7.41245,0.0151427,7.40071,0.0199546,7.56236,0.10911,7.39536,0.00105359,7.30082,0.0433209,7.36069,0.0262231,7.29759,0.0464605,7.43551,0.293474,7.252,0.0625471,7.28459,0.0810344,7.23299,0.0766256,7.33606,0.000180312,7.40294,0.038753,7.39751,0.0220193,7.44733,0.189961,7.42666,0.0222845,7.29691,0.00795142,7.5105,0.0772726,7.55118,0.055964,7.48391,0.164088,7.32946,0.0649124,7.47705,0.121707,7.28875,0.0610622
53,https://genenetwork.org/show_trait?trait_id=ILM4280129&dataset=Illum_LXS_Hipp_loess0807,mouse,LXS,Illum_LXS_Hipp_loess0807,ILM4280129,Rrad,Ras-related associated with diabetes; exon 5,exon 5,N/A,8,104.628493,"RAD, RAD1, REM3, Rad",56437,N/A,Mm.29467,-,5.0,50.0,104.628493,104.628543,6,135.839602,rs13479060,10.069924203591201,0.552,7.24964012658228,7.35272,0.0537681,7.39471,0.0293243,7.10743,0.0,7.18083,0.0,7.26718,0.0228431,7.13045,0.0540548,7.22965,0.018254,7.23072,0.0380883,7.20896,0.00277186,7.24005,0.0309289,7.21261,0.00103238,7.22017,0.0367766,7.26004,0.0142376,7.25392,0.0276231,7.42517,0.0501834,7.27968,0.0521845,7.16503,0.0143083,7.28891,0.0329724,7.22421,0.0243103,7.21954,0.0335133,7.15416,0.0118122,7.2504,0.0204177,7.28741,0.135814,7.16491,0.0353978,7.27127,0.0384313,7.18814,0.0484227,7.28875,0.0606627,7.33514,0.0344997,7.18661,0.0220511,7.12819,0.0657857,7.20795,0.0338068,7.25598,0.0243987,7.11353,0.0277257,7.36692,0.0405703,7.27627,0.0258907,7.26337,0.0261736,7.23847,0.0263008,7.29874,0.0474186,7.22934,0.0181055,7.27414,0.00451841,7.27637,0.0196859,7.22786,0.0361756,x,x,7.47372,0.118504,7.31016,0.0184661,7.22504,0.010596,7.29921,0.0968171,7.28578,0.0328981,7.28276,0.0257564,7.3232,0.017264,7.21687,0.0330961,7.13275,0.0264281,7.27966,0.0254841,x,x,7.30205,0.0211708,7.30277,0.0118334,7.21505,0.0371372,7.33183,0.0258483,7.23016,0.00580535,7.22525,0.00630739,7.31188,0.0471534,7.24329,0.0122506,7.22378,0.0282312,7.22067,0.0102707,7.2054,0.0152488,7.30002,0.110899,7.14675,0.0670514,7.2039,0.0128623,7.17843,0.0207112,7.2172,0.00254205,7.26702,0.00293096,7.22889,0.00504521,7.29785,0.0753599,7.26239,0.00335876,7.19899,0.0282631,7.31345,0.0292954,7.31719,0.0264776,7.29936,0.0710147,7.21801,0.0243033,7.29608,0.0528032,7.15886,0.0473196
54,https://genenetwork.org/show_trait?trait_id=ILM4280129&dataset=Illum_LXS_Hipp_rsn_nb0807,mouse,LXS,Illum_LXS_Hipp_rsn_nb0807,ILM4280129,Rrad,Ras-related associated with diabetes; exon 5,exon 5,N/A,8,104.628493,"RAD, RAD1, REM3, Rad",56437,N/A,Mm.29467,-,5.0,50.0,104.628493,104.628543,15,89.887787,D15Mit171,11.1026760352501,0.49,7.4151449367088595,7.5994,0.0846694,7.63764,0.0411311,7.34238,0.0,7.40059,0.0,7.45056,0.0404218,7.31676,0.0435542,7.28836,0.0675817,7.3682,0.0686424,7.31645,0.0440492,7.41872,0.0544189,7.31548,0.0172605,7.42232,0.03363,7.43045,0.0232285,7.45435,0.0641346,7.61834,0.058202,7.42123,0.231114,7.25012,0.0416521,7.49573,0.0575267,7.37076,0.0420127,7.31351,0.101763,7.36739,0.00631446,7.39456,0.046411,7.55171,0.186365,7.30714,0.0120244,7.43714,0.0916799,7.24496,0.0827951,7.50517,0.0658847,7.52372,0.171533,7.28569,0.0284823,7.23698,0.0743346,7.33573,0.0712269,7.3823,0.0326294,7.30643,0.0252366,7.65114,0.0961913,7.52703,0.0944023,7.3332,0.131037,7.40627,0.0522163,7.5099,0.153608,7.38842,0.0321521,7.46585,0.0259049,7.49353,0.0552675,7.28233,0.149504,x,x,7.78443,0.176246,7.57423,0.0606309,7.36854,0.0129683,7.3152,0.304052,7.41822,0.158021,7.50537,0.0509258,7.5536,0.0185828,7.35556,0.070693,7.26436,0.0550765,7.47675,0.0336795,x,x,7.48947,0.0194278,7.53562,0.0349134,7.39478,0.0533972,7.57749,0.0234088,7.40119,0.00446538,7.39794,0.0132158,7.57816,0.120081,7.38322,0.00270822,7.30037,0.0256963,7.36713,0.0228749,7.30835,0.0421718,7.48006,0.322713,7.30683,0.00461034,7.27782,0.0838699,7.26174,0.0655347,7.34544,0.001393,7.3861,0.0520678,7.38459,0.0168786,7.45474,0.221685,7.42704,0.0308758,7.30554,0.00951412,7.51919,0.0795601,7.54776,0.0550659,7.47373,0.174974,7.3377,0.0614617,7.42935,0.0966332,7.3409,0.0263503
55,https://genenetwork.org/show_trait?trait_id=ILM4280129&dataset=Illum_LXS_Hipp_rsn0807,mouse,LXS,Illum_LXS_Hipp_rsn0807,ILM4280129,Rrad,Ras-related associated with diabetes; exon 5,exon 5,N/A,8,104.628493,"RAD, RAD1, REM3, Rad",56437,N/A,Mm.29467,-,5.0,50.0,104.628493,104.628543,18,61.201065,rs13483391,9.455178887213151,0.503,7.2535339240506405,7.38074,0.0829145,7.39636,0.0346052,7.21684,0.0,7.24457,0.0,7.2519,0.0220193,7.20225,0.0170837,7.17741,0.0346801,7.22505,0.030943,7.19752,0.0202056,7.24024,0.0264246,7.1897,0.00909693,7.25076,0.0144568,7.24512,0.0137355,7.24927,0.0246002,7.38991,0.0503106,7.30612,0.121145,7.17335,0.0110839,7.2879,0.0369251,7.2183,0.0187949,7.20581,0.0390535,7.23121,0.00056215,7.22291,0.0308475,7.38611,0.133788,7.18769,0.0123567,7.24902,0.0509506,7.16376,0.0151816,7.30204,0.0409167,7.34838,0.132766,7.17823,0.00665034,7.15372,0.0174054,7.2096,0.0296879,7.20897,0.0118653,7.19859,0.00724077,7.41638,0.0855741,7.27318,0.0394884,7.21612,0.0615041,7.22544,0.0191485,7.30456,0.0993273,7.22504,0.0171615,7.25756,0.00293096,7.27642,0.0219839,7.20191,0.0492747,x,x,7.55802,0.179669,7.32199,0.0369216,7.21129,0.00650538,7.30061,0.135531,7.25174,0.0787116,7.28392,0.0268842,7.32172,0.0166205,7.21832,0.0298258,7.18417,0.0232567,7.27147,0.022341,x,x,7.28579,0.0156766,7.30122,0.0158922,7.22052,0.0153796,7.32754,0.0272908,7.2345,0.00596798,7.23095,0.00532805,7.36352,0.0987404,7.20654,0.0122223,7.17216,0.000106066,7.2125,0.00781353,7.18602,0.0150791,7.43096,0.215409,7.17799,0.011646,7.18801,0.0299884,7.17795,0.0184484,7.1976,0.00242538,7.20841,0.028751,7.2207,0.0150897,7.32556,0.132844,7.21818,0.01428,7.17399,0.0128729,7.29186,0.0559569,7.31842,0.0401389,7.30108,0.104832,7.19538,0.0211248,7.24893,0.064421,7.20369,0.007064
56,https://genenetwork.org/show_trait?trait_id=ENSMUSG00000025534&dataset=UCAMC_LXSBrEtOH_RNA-Seq_0216,mouse,LXS,UCAMC_LXSBrEtOH_RNA-Seq_0216,ENSMUSG00000025534,Gusb,"glucuronidase, beta",,N/A,5,130.000461,"AI747421, FLJ39445, Gur, Gus, Gus-r, Gus-s, Gus-t, Gus-u, Gut, MPS7, asd, g",110006,N/A,Mm.3317,-,,,130.000461,130.000511,11,78.071901,gnf11.083.529,10.8103550925153,0.479,1.2801055257970637,1.41374,0.109198,1.27003,0.0335451,x,x,x,x,x,x,1.28548,0.02684,1.13696,0.0911466,1.11742,0.0806156,1.2908,0.06286,1.23915,0.0668667,x,x,1.2899,0.0427614,1.3159,0.0265174,x,x,1.14709,0.0841932,1.25105,0.0976534,1.28216,0.0270797,1.32297,0.0965388,1.30468,0.0393986,1.33479,0.0250752,1.24139,0.060001,x,x,1.21169,0.053795,x,x,x,x,x,x,x,x,x,x,1.27643,0.0767424,x,x,1.23154,0.08132,x,x,1.25581,0.0818352,x,x,x,x,x,x,1.37113,0.0427123,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1.35782,0.0718554,x,x,1.22825,,x,x,1.2706,0.0623329,x,x,x,x,1.27676,0.0546995,1.269,0.0894784,1.32667,0.0969119,1.3926,0.133905,x,x,1.18182,0.0810946,x,x,1.33379,0.066052,1.35428,0.0136403,1.34038,0.139838,x,x,x,x,1.32121,0.0503891,1.34668,0.0668517,1.2502,0.0174451,1.25543,0.1155,1.19754,,1.36985,0.0932224,1.3474,0.0811493,x,x,1.36747,0.0126898,1.27124,0.0390576,1.24206,0.0474468,x,x,1.23546,0.0240842,1.19801,0.117433,x,x
57,https://genenetwork.org/show_trait?trait_id=ENSMUSG00000025534&dataset=UCAMC_LXSBrSal_RNA-Seq_0216,mouse,LXS,UCAMC_LXSBrSal_RNA-Seq_0216,ENSMUSG00000025534,Gusb,"glucuronidase, beta",,N/A,5,130.000461,"AI747421, FLJ39445, Gur, Gus, Gus-r, Gus-s, Gus-t, Gus-u, Gut, MPS7, asd, g",110006,N/A,Mm.3317,-,,,130.000461,130.000511,18,72.267248,rs3661900,8.7734460622742,0.814,1.1887313588099047,1.25541,0.0280071,1.22365,0.0805649,x,x,x,x,x,x,1.16698,0.0355504,1.24294,0.0671827,1.13445,0.0673203,1.16889,0.0356101,1.17782,0.132174,x,x,1.20696,0.119242,1.20981,0.0325746,x,x,1.10026,0.0694267,1.065,0.0231363,1.15897,0.148828,1.11465,0.0815619,1.2962,0.0314373,1.17684,0.0852117,1.09122,0.0623174,x,x,1.03658,0.193613,x,x,x,x,x,x,x,x,x,x,1.19642,0.0330507,x,x,1.11435,0.0402119,x,x,1.21421,0.0764359,x,x,x,x,x,x,1.22727,0.0572923,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1.13607,0.039804,x,x,1.10557,,x,x,1.20062,0.123197,x,x,x,x,1.12485,0.0611335,1.19619,0.0617613,1.29577,0.00832697,1.11493,0.180703,x,x,1.1786,0.140141,x,x,1.24773,0.000361,1.18272,0.0107085,1.26922,0.069184,x,x,x,x,1.30875,0.0587934,1.27963,0.0876757,1.15643,0.0679293,1.25836,0.163909,1.35797,,1.21662,0.10425,1.2746,0.19015,x,x,1.0339,0.12885,1.05284,0.0831671,1.24949,0.0867432,x,x,1.23128,0.00614404,1.25317,0.019912,x,x
58,https://genenetwork.org/show_trait?trait_id=ILM5220278&dataset=Hipp_Illumina_RankInv_0507,mouse,LXS,Hipp_Illumina_RankInv_0507,ILM5220278,Irgc1,"immunity-related GTPase family, cinema 1; exon 3",exon 3,N/A,7,24.432309,"F630044M05Rik, Gm1102, Gm474, Iigp5",210145,N/A,Mm.33811,-,5.0,50.0,24.432309,24.432359,12,28.209013,rs3684699,11.277819209526399,0.31,7.33222784810126,7.266,0.179,7.237,0.074,7.074,,7.073,,7.358,0.124,7.212,0.091,7.476,0.381,7.13,0.028,7.336,0.388,7.366,0.033,7.497,0.301,7.314,0.22,7.28,0.274,7.402,0.159,7.342,0.063,7.786,0.057,7.198,0.18,7.382,0.067,7.486,0.054,7.237,0.098,7.22,0.243,7.356,0.177,7.276,0.112,7.256,0.209,7.283,0.022,7.488,0.152,7.224,0.146,7.82,0.016,7.377,0.281,7.239,0.273,7.232,0.014,7.438,0.045,7.156,0.114,7.414,0.295,7.441,0.339,7.488,0.158,7.263,0.059,7.48,0.166,7.345,0.13,7.35,0.169,7.374,0.264,7.342,0.064,x,x,7.364,0.067,7.34,0.034,7.173,0.153,7.36,0.217,7.472,0.43,7.311,0.049,7.302,0.124,7.178,0.057,7.214,0.12,7.26,0.103,x,x,7.308,0.107,7.347,0.098,7.228,0.014,7.239,0.266,7.227,0.025,7.15,0.036,7.322,0.034,7.244,0.064,7.518,0.415,7.309,0.093,7.352,0.23,7.556,0.518,7.214,0.163,7.307,0.307,7.262,0.143,7.344,0.091,7.21,0.017,7.302,0.066,7.472,0.008,7.513,0.075,7.3,0.072,7.49,0.047,7.337,0.109,7.643,0.006,7.266,0.017,7.347,0.094,7.151,0.008
59,https://genenetwork.org/show_trait?trait_id=ILM5220278&dataset=Illum_LXS_Hipp_RSS_1008,mouse,LXS,Illum_LXS_Hipp_RSS_1008,ILM5220278,Irgc1,"immunity-related GTPase family, cinema 1; exon 3",exon 3,N/A,7,24.432309,"F630044M05Rik, Gm1102, Gm474, Iigp5",210145,N/A,Mm.33811,-,5.0,50.0,24.432309,24.432359,1,133.564492,rs4222623,12.1838865637582,0.312,6.951060606060608,6.879,0.021,6.979,0.096,x,x,x,x,x,x,6.964,0.074,x,x,6.96,0.004,x,x,x,x,x,x,x,x,6.868,0.05,6.92,,6.942,0.158,x,x,6.931,0.093,x,x,6.937,0.075,6.846,0.013,x,x,x,x,7.096,0.007,x,x,x,x,7.098,0.023,x,x,6.977,0.026,x,x,6.955,0.121,6.976,,6.93,0.083,x,x,x,x,6.921,0.047,7.01,0.097,x,x,7.077,0.105,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.988,0.307,x,x,x,x,x,x,x,x,x,x,x,x,6.962,0.07,x,x,6.929,0.025,x,x,x,x,x,x,7.104,,x,x,6.925,0.03,6.877,0.057,x,x,x,x,x,x,6.992,0.008,7.04,0.088,6.906,0.006,6.889,0.064,x,x,x,x,6.922,0.045,x,x,6.985,0.222,x,x,x,x,x,x,x,x,6.757,,6.843,0.083,x,x
60,https://genenetwork.org/show_trait?trait_id=ILM5220278&dataset=Illum_LXS_Hipp_RSE_1008,mouse,LXS,Illum_LXS_Hipp_RSE_1008,ILM5220278,Irgc1,"immunity-related GTPase family, cinema 1; exon 3",exon 3,N/A,7,24.432309,"F630044M05Rik, Gm1102, Gm474, Iigp5",210145,N/A,Mm.33811,-,5.0,50.0,24.432309,24.432359,13,54.125047,rs3673174,9.961817830431531,0.682,6.896363636363635,6.887,0.054,6.855,0.007,x,x,x,x,x,x,6.924,0.155,x,x,6.977,0.0,x,x,x,x,x,x,x,x,6.972,0.186,6.905,0.052,6.917,0.011,x,x,7.045,0.128,x,x,6.917,0.018,6.864,0.066,x,x,x,x,6.888,0.013,x,x,x,x,6.803,0.115,x,x,6.963,0.036,x,x,6.909,0.156,6.884,,7.002,0.221,x,x,x,x,6.771,,6.752,0.049,x,x,6.927,0.06,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.862,0.047,x,x,x,x,x,x,x,x,x,x,x,x,6.796,0.097,x,x,6.854,0.011,x,x,x,x,x,x,6.855,0.085,x,x,6.878,0.034,6.886,0.001,x,x,x,x,x,x,6.934,0.055,6.747,0.167,6.951,0.107,6.908,0.064,x,x,x,x,6.918,,x,x,6.879,0.077,x,x,x,x,x,x,x,x,6.969,0.162,6.981,0.064,x,x
