11,https://genenetwork.org/show_trait?trait_id=1626345_at&dataset=UAB_DrosWB_LE_RMA_1009,drosophila,Oregon-R_x_2b3,UAB_DrosWB_LE_RMA_1009,1626345_at,IM4,Immune induced molecule 4; 3' UTR,3' UTR,N/A,2R,16.756364,"BcDNA:RH25931, CG15231, DIM-4, DIM4, DmelCG15231",50126,N/A,,-,2.34,164.0,16.756364,16.756826,,,Marker1,,,11.288756782944137,11.922,,11.753,,11.978,,10.493,,11.895,,10.278,,9.73,,11.334,,12.069,,10.911,,11.608,,12.218,,12.14,,11.736,,11.666,,11.698,,12.57,,12.356,,11.798,,10.631,,11.606,,11.662,,9.95,,12.655,,11.402,,11.718,,x,x,11.655,,11.076,,12.652,,12.662,,11.326,,11.212,,12.116,,10.824,,12.175,,12.289,,11.783,,11.159,,12.152,,12.853,,10.711,,12.124,,10.213,,11.543,,12.029,,11.954,,9.943,,10.964,,10.352,,10.518,,11.736,,10.143,,10.167,,11.389,,11.228,,10.641,,11.507,,10.063,,11.161,,11.778,,11.639,,10.495,,11.484,,10.372,,9.068,,9.989,,9.752,,10.112,,9.819,,11.109,,11.099,,11.781,,11.553,,11.221,
12,https://genenetwork.org/show_trait?trait_id=1631650_a_at&dataset=UAB_DrosWB_LE_RMA_1009,drosophila,Oregon-R_x_2b3,UAB_DrosWB_LE_RMA_1009,1631650_a_at,spirit,Serine Protease Immune Response Integrator; 3' UTR,3' UTR,N/A,X,8.465168,"CG2056, DmelCG2056, SP33, c-SP33",31797,N/A,,-,16.18,275.0,8.465168,8.465701,,,Marker1,,,7.422972969106726,7.398,,7.581,,7.395,,7.742,,7.441,,7.575,,7.645,,7.929,,7.155,,7.393,,7.316,,7.528,,7.657,,7.555,,7.541,,7.431,,7.71,,7.752,,7.495,,7.264,,7.423,,8.028,,7.219,,7.457,,7.157,,7.282,,x,x,7.598,,7.434,,7.737,,7.618,,7.504,,7.369,,7.665,,7.509,,7.764,,7.479,,7.465,,7.256,,7.371,,7.53,,7.573,,7.445,,7.421,,7.248,,7.506,,7.475,,7.053,,7.373,,7.186,,7.215,,7.326,,7.628,,7.314,,7.024,,7.235,,7.311,,7.378,,7.403,,7.61,,7.615,,7.329,,7.229,,7.326,,7.582,,7.101,,7.3,,7.034,,7.33,,7.17,,7.066,,7.176,,7.78,,7.162,,7.008,
13,https://genenetwork.org/show_trait?trait_id=1626319_a_at&dataset=UAB_DrosWB_LC_RMA_1009,drosophila,Oregon-R_x_2b3,UAB_DrosWB_LC_RMA_1009,1626319_a_at,IM10,Immune induced molecule 10; exon 3,exon 3,N/A,2R,9.295779,"CG18279, DIM, 10, DIM, 12, DIM, 13, DIM, 24, DmelCG18279",36486,N/A,,+,1.3,243.0,9.295779,9.300516,,,Marker1,,,10.97443834069657,9.904,,11.233,,10.707,,9.761,,11.153,,11.585,,10.096,,11.24,,10.903,,9.882,,11.281,,10.346,,9.069,,11.502,,10.482,,10.952,,10.623,,x,x,9.937,,10.978,,9.743,,10.882,,10.858,,11.908,,11.531,,10.669,,10.442,,9.759,,10.915,,11.666,,11.51,,10.558,,11.688,,10.951,,10.883,,11.696,,11.175,,10.661,,10.573,,11.471,,12.026,,10.78,,11.601,,11.402,,11.132,,11.446,,11.607,,10.899,,11.544,,10.707,,11.168,,11.235,,10.221,,11.336,,10.324,,10.688,,11.654,,11.019,,11.0,,11.163,,11.154,,10.745,,11.438,,x,x,11.138,,11.471,,11.546,,10.996,,10.41,,10.81,,11.602,,11.027,,11.94,,11.921,,10.811,
14,https://genenetwork.org/show_trait?trait_id=1640360_at&dataset=UAB_DrosWB_LC_RMA_1009,drosophila,Oregon-R_x_2b3,UAB_DrosWB_LC_RMA_1009,1640360_at,IM2,Immune induced molecule 2; 5' UTR,5' UTR,N/A,2R,14.2741,"BcDNA:RH08291, CG18106, DIM2, DmelCG18106, Im2, anon-WO0140519.2",49802,N/A,,+,3.33,190.0,14.2741,14.274514,,,Marker1,,,11.639369873151388,11.435,,11.891,,11.908,,11.135,,11.875,,12.158,,11.183,,10.626,,10.723,,11.684,,11.201,,11.93,,12.183,,11.475,,11.862,,11.501,,12.058,,x,x,11.927,,11.697,,12.3,,11.525,,10.884,,12.255,,12.18,,12.292,,11.158,,11.283,,10.759,,11.977,,11.46,,10.208,,11.771,,11.316,,10.802,,12.5,,11.366,,10.691,,10.79,,11.324,,12.09,,11.408,,11.783,,11.682,,11.663,,11.547,,11.973,,11.712,,12.162,,11.427,,11.66,,12.018,,11.831,,12.056,,11.906,,11.917,,11.877,,11.195,,11.302,,12.086,,11.68,,12.359,,11.914,,x,x,11.479,,12.324,,12.011,,11.792,,10.923,,11.269,,11.986,,11.523,,12.332,,12.248,,11.246,
15,https://genenetwork.org/show_trait?trait_id=1626319_a_at&dataset=UAB_DrosWB_LE_RMA_1009,drosophila,Oregon-R_x_2b3,UAB_DrosWB_LE_RMA_1009,1626319_a_at,IM10,Immune induced molecule 10; exon 3,exon 3,N/A,2R,9.295779,"CG18279, DIM, 10, DIM, 12, DIM, 13, DIM, 24, DmelCG18279",36486,N/A,,+,1.3,243.0,9.295779,9.300516,,,Marker1,,,11.099513492068729,11.109,,11.651,,11.599,,10.489,,11.431,,11.216,,11.201,,12.034,,11.491,,11.044,,11.423,,11.664,,9.886,,11.336,,11.035,,11.147,,11.951,,11.224,,10.926,,11.089,,9.102,,11.562,,10.661,,12.138,,11.025,,9.968,,x,x,10.8,,10.947,,11.383,,11.883,,10.496,,10.924,,10.782,,10.433,,11.878,,11.171,,11.689,,10.789,,11.582,,12.129,,11.142,,11.781,,10.671,,11.12,,11.847,,11.549,,10.915,,10.683,,10.641,,10.692,,11.195,,10.133,,11.2,,10.157,,10.756,,11.452,,11.395,,11.563,,10.528,,11.198,,10.12,,10.937,,11.224,,11.116,,10.878,,11.132,,10.883,,11.424,,10.839,,10.993,,11.35,,11.381,,11.062,,11.119,
16,https://genenetwork.org/show_trait?trait_id=1640360_at&dataset=UAB_DrosWB_LE_RMA_1009,drosophila,Oregon-R_x_2b3,UAB_DrosWB_LE_RMA_1009,1640360_at,IM2,Immune induced molecule 2; 5' UTR,5' UTR,N/A,2R,14.2741,"BcDNA:RH08291, CG18106, DIM2, DmelCG18106, Im2, anon-WO0140519.2",49802,N/A,,+,3.33,190.0,14.2741,14.274514,,,Marker1,,,11.519959514205521,12.108,,12.012,,12.293,,11.412,,11.909,,11.518,,10.798,,12.142,,12.292,,11.526,,11.511,,11.949,,12.016,,11.535,,11.77,,11.486,,12.303,,12.22,,11.454,,11.286,,12.047,,11.774,,11.057,,12.593,,11.244,,11.902,,x,x,11.375,,11.609,,12.125,,12.248,,11.235,,11.049,,11.974,,11.028,,11.879,,12.422,,12.077,,11.22,,11.942,,12.727,,11.929,,12.013,,11.095,,11.486,,11.945,,11.584,,10.718,,10.982,,10.198,,10.064,,11.757,,11.14,,11.284,,11.121,,11.312,,11.4,,11.285,,11.152,,11.479,,11.444,,11.658,,11.148,,11.635,,11.068,,10.533,,11.269,,10.568,,11.457,,11.101,,10.89,,10.851,,11.496,,11.143,,11.205,
17,https://genenetwork.org/show_trait?trait_id=1633053_at&dataset=UAB_DrosWB_LC_RMA_1009,drosophila,Oregon-R_x_2b3,UAB_DrosWB_LC_RMA_1009,1633053_at,IM1,Immune induced molecule 1; 5' UTR,5' UTR,N/A,2R,14.27146,"BcDNA:RH08745, CG18108, DIM, 1, DIM-1, DmelCG18108, IM2-like",37100,N/A,,+,3.4,163.0,14.27146,14.271885,,,Marker1,,,10.418068454690175,9.54,,10.758,,10.683,,9.239,,10.177,,11.175,,9.068,,9.385,,8.898,,9.973,,9.963,,10.07,,11.117,,10.358,,10.266,,10.351,,10.769,,x,x,10.299,,10.763,,11.024,,10.398,,9.552,,10.871,,10.325,,11.69,,9.662,,9.792,,9.511,,10.076,,10.045,,9.027,,10.956,,10.249,,10.185,,12.131,,9.84,,9.419,,9.481,,9.671,,11.396,,10.178,,11.156,,10.563,,10.639,,10.276,,10.784,,10.622,,11.628,,10.436,,10.224,,10.969,,11.059,,11.123,,10.669,,10.329,,10.816,,10.068,,10.122,,11.038,,10.49,,10.621,,10.502,,x,x,10.484,,11.217,,10.65,,11.003,,10.568,,10.487,,11.15,,10.534,,10.874,,10.868,,10.219,
18,https://genenetwork.org/show_trait?trait_id=1633053_at&dataset=UAB_DrosWB_LE_RMA_1009,drosophila,Oregon-R_x_2b3,UAB_DrosWB_LE_RMA_1009,1633053_at,IM1,Immune induced molecule 1; 5' UTR,5' UTR,N/A,2R,14.27146,"BcDNA:RH08745, CG18108, DIM, 1, DIM-1, DmelCG18108, IM2-like",37100,N/A,,+,3.4,163.0,14.27146,14.271885,,,Marker1,,,10.524824284218454,10.713,,10.802,,11.233,,10.653,,11.009,,10.381,,10.116,,11.949,,11.106,,10.446,,10.543,,10.307,,11.065,,10.579,,10.418,,10.665,,11.709,,11.691,,10.546,,10.412,,10.851,,10.963,,10.201,,11.933,,10.124,,10.624,,x,x,10.414,,10.17,,11.999,,11.614,,10.051,,10.067,,11.442,,10.044,,11.363,,11.591,,11.19,,10.288,,10.237,,11.826,,10.998,,11.317,,10.209,,10.55,,10.899,,10.773,,9.735,,10.127,,9.194,,9.665,,10.053,,9.665,,10.326,,9.843,,10.374,,10.321,,10.457,,10.077,,10.546,,10.223,,10.419,,10.144,,10.321,,10.319,,9.365,,9.997,,9.6,,10.632,,9.743,,9.967,,9.681,,10.18,,9.846,,9.936,
19,https://genenetwork.org/show_trait?trait_id=1622952_at&dataset=UAB_DrosWB_LC_RMA_1009,drosophila,Oregon-R_x_2b3,UAB_DrosWB_LC_RMA_1009,1622952_at,IM18,Immune induced molecule 18; exon 2,exon 2,N/A,2R,19.488473,"BcDNA:AT19986, CG10332, CG33706, DIM, 18, DmelCG33706, Dmel_CG10332, anon-WO0153538.56, anon-WO0153538.57, anon-WO0153538.58",3772138,N/A,,-,15.25,305.0,19.488473,19.489005,,,Marker1,,,10.074698552693405,10.38,,10.284,,10.133,,10.237,,10.629,,10.158,,10.537,,9.908,,10.616,,10.037,,10.855,,9.525,,9.964,,10.499,,10.085,,10.248,,10.395,,x,x,10.351,,10.195,,9.838,,10.223,,10.061,,9.812,,10.195,,10.06,,10.573,,10.16,,10.208,,10.396,,10.106,,9.926,,9.898,,9.846,,10.265,,10.12,,9.999,,9.796,,10.088,,9.889,,9.825,,10.309,,10.21,,10.679,,10.059,,10.124,,9.736,,9.933,,9.391,,9.879,,10.217,,10.679,,10.243,,10.276,,9.735,,9.71,,9.87,,10.071,,9.966,,10.382,,9.631,,9.542,,9.603,,x,x,10.714,,9.714,,9.922,,9.876,,10.43,,9.764,,9.728,,9.76,,9.519,,8.988,,10.473,
20,https://genenetwork.org/show_trait?trait_id=1622952_at&dataset=UAB_DrosWB_LE_RMA_1009,drosophila,Oregon-R_x_2b3,UAB_DrosWB_LE_RMA_1009,1622952_at,IM18,Immune induced molecule 18; exon 2,exon 2,N/A,2R,19.488473,"BcDNA:AT19986, CG10332, CG33706, DIM, 18, DmelCG33706, Dmel_CG10332, anon-WO0153538.56, anon-WO0153538.57, anon-WO0153538.58",3772138,N/A,,-,15.25,305.0,19.488473,19.489005,,,Marker1,,,9.952324364636395,9.876,,9.551,,9.774,,9.451,,10.227,,9.664,,10.269,,9.869,,10.382,,9.683,,10.521,,9.556,,9.849,,10.249,,9.97,,10.263,,9.989,,10.062,,10.275,,9.771,,9.667,,9.784,,10.11,,9.612,,9.917,,9.472,,x,x,9.777,,9.777,,9.751,,10.05,,10.011,,9.96,,9.579,,10.091,,9.841,,9.464,,9.589,,9.741,,9.739,,9.955,,9.99,,10.046,,10.413,,10.1,,9.755,,9.947,,9.819,,10.048,,9.871,,10.975,,10.111,,10.139,,10.58,,10.161,,9.851,,10.336,,9.549,,9.909,,10.402,,9.338,,9.542,,9.891,,10.172,,10.717,,9.72,,10.131,,10.371,,10.406,,9.337,,9.808,,9.829,,9.839,,9.829,,10.402,
